Longitude,Latitude
47.15648163698906,36.26381586903641
47.29210372053478,36.37944543580159
47.34126212465602,36.53562219945072
47.27407104064347,36.69670107392554
47.08961547668112,36.7537833884212
46.91942996590549,36.83242284938953
46.859587799645475,37.00353883095185
46.79737166163713,37.16542671491246
46.69635262051341,37.30680104359313
46.59867539430124,37.45654480754772
46.4920078998362,37.61326420866983
46.582535924099986,37.74017605940056
46.79898329100211,37.700736485908934
46.95362885769176,37.79249310119802
47.17831490781884,37.76915605584616
47.40437007910102,37.75713668119136
47.628359737263835,37.759611765837576
47.83938298466895,37.82276460773288
47.82817906308343,37.980656695027584
47.78954048410819,38.148543347492705
47.602153156371315,38.20018718870141
47.40631537205706,38.26425117193739
47.19549181371027,38.33244187562983
46.96964947985625,38.363085485150215
46.75470231379453,38.40837678907355
46.54919900865302,38.434312308873416
46.32869333506708,38.47619906837056
46.102059037747225,38.45015967788169
45.90254756745938,38.37558347739504
45.68234640448219,38.32745275162167
45.47366017746393,38.373353716893384
45.251336853437934,38.41017116976478
45.048991970173155,38.32803891536596
44.820994739369034,38.32810025504894
44.601970346885324,38.36728916639745
44.378452960858645,38.37624184318048
44.31589294012885,38.5119070882888
44.284615992242465,38.68899507758643
44.26336805535683,38.85488198913416
44.197902614533525,39.020224730699375
44.145936291377076,39.185336423628094
